service_id,stop_sequence,stop_name_raw,normalized_stop_name,canonical_place_id,canonical_name_en,source_id
SVC0033,1,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0033,2,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0033,3,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0033,4,Kakrail,kakrail,PLC0155,Kakrail,SRC_BUS_GITHUB
SVC0033,5,Shantinagar,shantinagar,,,SRC_BUS_GITHUB
SVC0033,6,Malibagh Moor,malibagh,PLC0212,Malibagh,SRC_BUS_GITHUB
SVC0033,7,Mouchak,mouchak,PLC0265,Mouchak (Flyover),SRC_BUS_GITHUB
SVC0033,8,Malibagh Railgate,malibagh railgate,,,SRC_BUS_GITHUB
SVC0033,9,Hazipara,hazipara,PLC0179,Kazipara,SRC_BUS_GITHUB
SVC0033,10,Rampura Bazar,rampura bazar,,,SRC_BUS_GITHUB
SVC0033,11,Rampura Bridge,rampura bridge,PLC0314,Rampura Bridge,SRC_BUS_GITHUB
SVC0033,12,Merul,merul,,,SRC_BUS_GITHUB
SVC0033,13,Badda,badda,PLC0023,Badda,SRC_BUS_GITHUB
SVC0033,14,Shahjadpur,shahjadpur,,,SRC_BUS_GITHUB
SVC0033,15,Bashtola,bashtola,,,SRC_BUS_GITHUB
SVC0033,16,Notun Bazar,notun bazar,PLC0284,Notun Bazar,SRC_BUS_GITHUB
SVC0034,1,Palashi,palashi,PLC0288,Palashi,SRC_BUS_GITHUB
SVC0034,2,Meghna Ghat,meghna ghat,PLC0228,Meghna Ghat,SRC_BUS_GITHUB
SVC0035,1,Gazipur Chourasta,gazipur chourasta,,,SRC_BUS_GITHUB
SVC0035,2,Tongi,tongi,PLC0368,Tongi (Bastuhara),SRC_BUS_GITHUB
SVC0035,3,Airport,airport,PLC0005,Airport,SRC_BUS_GITHUB
SVC0035,4,Khilkhet,khilkhet,PLC0193,Khilkhet,SRC_BUS_GITHUB
SVC0035,5,Kalshi Pallabi,kalshi pallabi,,,SRC_BUS_GITHUB
SVC0035,6,Mirpur 11,mirpur 11,PLC0241,Mirpur-11,SRC_BUS_GITHUB
SVC0035,7,Mirpur 10,mirpur 10,PLC0240,Mirpur-10,SRC_BUS_GITHUB
SVC0035,8,Mirpur 1,mirpur 1,PLC0239,Mirpur-1,SRC_BUS_GITHUB
SVC0035,9,Gabtoli,gabtoli,PLC0114,Gabtoli,SRC_BUS_GITHUB
SVC0036,1,Madanpur,madanpur,PLC0209,Madanpur,SRC_BUS_GITHUB
SVC0036,2,Kanchpur,kanchpur,PLC0171,Kanchpur,SRC_BUS_GITHUB
SVC0036,3,Chittagong Road,chittagong road,,,SRC_BUS_GITHUB
SVC0036,4,Sign Board,sign board,PLC0348,Signboard,SRC_BUS_GITHUB
SVC0036,5,Matuail,matuail,,,SRC_BUS_GITHUB
SVC0036,6,Rayerbag,rayerbag,PLC0316,Rayerbag,SRC_BUS_GITHUB
SVC0036,7,Shonir Akhra,shonir akhra,PLC0332,Shanir Akhra,SRC_BUS_GITHUB
SVC0036,8,Jatrabari,jatrabari,PLC0143,Jatrabari,SRC_BUS_GITHUB
SVC0036,9,Sayedabad,sayedabad,PLC0327,Sayedabad,SRC_BUS_GITHUB
SVC0036,10,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0036,11,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0036,12,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0036,13,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0036,14,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0036,15,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0036,16,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0036,17,Bangla Motor,bangla motor,PLC0037,Bangla Motor,SRC_BUS_GITHUB
SVC0036,18,Kawran Bazar,kawran bazar,PLC0178,Kawran Bazar,SRC_BUS_GITHUB
SVC0036,19,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0036,20,Khamar Bari,khamar bari,PLC0184,Khamarbari,SRC_BUS_GITHUB
SVC0036,21,Asad Gate,asad gate,PLC0012,Asad Gate,SRC_BUS_GITHUB
SVC0036,22,College Gate,college gate,PLC0078,College Gate,SRC_BUS_GITHUB
SVC0036,23,Shishu Mela,shishu mela,PLC0343,Shishumela,SRC_BUS_GITHUB
SVC0036,24,Shyamoli,shyamoli,PLC0346,Shyamoli,SRC_BUS_GITHUB
SVC0036,25,Kallyanpur,kalyanpur,PLC0163,Kalyanpur,SRC_BUS_GITHUB
SVC0036,26,Technical,technical,PLC0362,Technical,SRC_BUS_GITHUB
SVC0036,27,Gabtoli,gabtoli,PLC0114,Gabtoli,SRC_BUS_GITHUB
SVC0036,28,Amin Bazar,amin bazar,PLC0006,Amin Bazar,SRC_BUS_GITHUB
SVC0036,29,Hemayetpur,hemayetpur,PLC0132,Hemayetpur,SRC_BUS_GITHUB
SVC0036,30,Savar,savar,PLC0326,Savar,SRC_BUS_GITHUB
SVC0037,1,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0037,2,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0037,3,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0037,4,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0037,5,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0037,6,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0037,7,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0037,8,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0037,9,Bangla Motor,bangla motor,PLC0037,Bangla Motor,SRC_BUS_GITHUB
SVC0037,10,Kawran Bazar,kawran bazar,PLC0178,Kawran Bazar,SRC_BUS_GITHUB
SVC0037,11,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0037,12,Jahangir Gate,jahangir gate,,,SRC_BUS_GITHUB
SVC0037,13,Mohakhali,mohakhali,PLC0250,Mohakhali,SRC_BUS_GITHUB
SVC0037,14,Chairman Bari,chairman bari,,,SRC_BUS_GITHUB
SVC0037,15,Kakali,kakali,,,SRC_BUS_GITHUB
SVC0037,16,Banani,banani,PLC0032,Banani,SRC_BUS_GITHUB
SVC0037,17,Staff Road,staff road,PLC0356,Staff Road,SRC_BUS_GITHUB
SVC0037,18,MES,mes,,,SRC_BUS_GITHUB
SVC0037,19,Shewra,shewra,,,SRC_BUS_GITHUB
SVC0037,20,Kuril Bishwa Road,kuril bishwa road,PLC0203,Kuril Bishwa Road,SRC_BUS_GITHUB
SVC0037,21,Khilkhet,khilkhet,PLC0193,Khilkhet,SRC_BUS_GITHUB
SVC0037,22,Airport,airport,PLC0005,Airport,SRC_BUS_GITHUB
SVC0037,23,Jashimuddin (Uttara),jashimuddin,PLC0142,Jasimuddin,SRC_BUS_GITHUB
SVC0037,24,Rajlakshmi,rajlakshmi,,,SRC_BUS_GITHUB
SVC0037,25,Azampur,azampur,PLC0017,Azampur,SRC_BUS_GITHUB
SVC0037,26,House Building,house building,PLC0135,House Building,SRC_BUS_GITHUB
SVC0037,27,Abdullahpur,abdullahpur,PLC0002,Abdullahpur (Jail),SRC_BUS_GITHUB
SVC0037,28,Tongi,tongi,PLC0368,Tongi (Bastuhara),SRC_BUS_GITHUB
SVC0038,1,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0038,2,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0038,3,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0038,4,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0038,5,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0038,6,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0038,7,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0038,8,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0038,9,Bangla Motor,bangla motor,PLC0037,Bangla Motor,SRC_BUS_GITHUB
SVC0038,10,Kawran Bazar,kawran bazar,PLC0178,Kawran Bazar,SRC_BUS_GITHUB
SVC0038,11,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0038,12,Khamar Bari,khamar bari,PLC0184,Khamarbari,SRC_BUS_GITHUB
SVC0038,13,Asad Gate,asad gate,PLC0012,Asad Gate,SRC_BUS_GITHUB
SVC0038,14,College Gate,college gate,PLC0078,College Gate,SRC_BUS_GITHUB
SVC0038,15,Shishu Mela,shishu mela,PLC0343,Shishumela,SRC_BUS_GITHUB
SVC0038,16,Shyamoli,shyamoli,PLC0346,Shyamoli,SRC_BUS_GITHUB
SVC0038,17,Kallyanpur,kalyanpur,PLC0163,Kalyanpur,SRC_BUS_GITHUB
SVC0038,18,Technical,technical,PLC0362,Technical,SRC_BUS_GITHUB
SVC0038,19,Gabtoli,gabtoli,PLC0114,Gabtoli,SRC_BUS_GITHUB
SVC0038,20,Amin Bazar,amin bazar,PLC0006,Amin Bazar,SRC_BUS_GITHUB
SVC0038,21,Hemayetpur,hemayetpur,PLC0132,Hemayetpur,SRC_BUS_GITHUB
SVC0038,22,Baipayl,baipail,PLC0029,Baipail,SRC_BUS_GITHUB
SVC0038,23,Zirani Bazar,zirani bazar,PLC0147,Jirani Bazar,SRC_BUS_GITHUB
SVC0038,24,Chandra,chandra,PLC0070,Chandra,SRC_BUS_GITHUB
SVC0039,1,Mohammadpur,mohammadpur,PLC0256,Mohammadpur (Japan Garden City),SRC_BUS_GITHUB
SVC0039,2,Asad Gate,asad gate,PLC0012,Asad Gate,SRC_BUS_GITHUB
SVC0039,3,Khamar Bari -,khamar bari,PLC0184,Khamarbari,SRC_BUS_GITHUB
SVC0039,4,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0039,5,Jahangir Gate,jahangir gate,,,SRC_BUS_GITHUB
SVC0039,6,Mohakhali,mohakhali,PLC0250,Mohakhali,SRC_BUS_GITHUB
SVC0039,7,Wireless,wireless,,,SRC_BUS_GITHUB
SVC0039,8,Gulshan 1,gulshan 1,PLC0129,Gulshan-1,SRC_BUS_GITHUB
SVC0039,9,Badda Link Road,badda link road,PLC0024,Badda Link Road,SRC_BUS_GITHUB
SVC0039,10,Uttar Badda,uttar badda,PLC0376,Uttar Badda,SRC_BUS_GITHUB
SVC0039,11,Shahjadpur,shahjadpur,,,SRC_BUS_GITHUB
SVC0039,12,Bashtola,bashtola,,,SRC_BUS_GITHUB
SVC0039,13,Notun Bazar,notun bazar,PLC0284,Notun Bazar,SRC_BUS_GITHUB
SVC0039,14,Nadda,nadda,,,SRC_BUS_GITHUB
SVC0039,15,Bashundhara,bashundhara,PLC0045,Bashundhara,SRC_BUS_GITHUB
SVC0039,16,Jamuna Future Park,jamuna future park,PLC0139,Jamuna Future Park,SRC_BUS_GITHUB
SVC0039,17,Kuril Bishwa Road,kuril bishwa road,PLC0203,Kuril Bishwa Road,SRC_BUS_GITHUB
SVC0040,1,Kamalapur,kamalapur,PLC0166,Kamalapur Station,SRC_BUS_GITHUB
SVC0040,2,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0040,3,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0040,4,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0040,5,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0040,6,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0040,7,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0040,8,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0040,9,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0040,10,Bangla Motor,bangla motor,PLC0037,Bangla Motor,SRC_BUS_GITHUB
SVC0040,11,Kawran Bazar,kawran bazar,PLC0178,Kawran Bazar,SRC_BUS_GITHUB
SVC0040,12,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0040,13,Jahangir Gate,jahangir gate,,,SRC_BUS_GITHUB
SVC0040,14,Mohakhali,mohakhali,PLC0250,Mohakhali,SRC_BUS_GITHUB
SVC0040,15,Wireless,wireless,,,SRC_BUS_GITHUB
SVC0040,16,Gulshan 1,gulshan 1,PLC0129,Gulshan-1,SRC_BUS_GITHUB
SVC0040,17,Badda Link Road,badda link road,PLC0024,Badda Link Road,SRC_BUS_GITHUB
SVC0040,18,Uttar Badda,uttar badda,PLC0376,Uttar Badda,SRC_BUS_GITHUB
SVC0040,19,Shahjadpur,shahjadpur,,,SRC_BUS_GITHUB
SVC0040,20,Bashtola,bashtola,,,SRC_BUS_GITHUB
SVC0040,21,Notun Bazar,notun bazar,PLC0284,Notun Bazar,SRC_BUS_GITHUB
SVC0040,22,Nadda,nadda,,,SRC_BUS_GITHUB
SVC0040,23,Bashundhara,bashundhara,PLC0045,Bashundhara,SRC_BUS_GITHUB
SVC0040,24,Jamuna Future Park,jamuna future park,PLC0139,Jamuna Future Park,SRC_BUS_GITHUB
SVC0040,25,Kuril Bishwa Road,kuril bishwa road,PLC0203,Kuril Bishwa Road,SRC_BUS_GITHUB
SVC0041,1,Vulta,vulta,,,SRC_BUS_GITHUB
SVC0041,2,Kanchan Bridge,kanchan bridge,,,SRC_BUS_GITHUB
SVC0041,3,Nila Market,nila market,,,SRC_BUS_GITHUB
SVC0041,4,300 Feet,300 feet,,,SRC_BUS_GITHUB
SVC0041,5,Bashundhara (300 Feet Gate),bashundhara,PLC0045,Bashundhara,SRC_BUS_GITHUB
SVC0041,6,Kuril Bishwa Road,kuril bishwa road,PLC0203,Kuril Bishwa Road,SRC_BUS_GITHUB
SVC0042,1,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0042,2,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0042,3,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0042,4,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0042,5,Kakrail,kakrail,PLC0155,Kakrail,SRC_BUS_GITHUB
SVC0042,6,Shantinagar,shantinagar,,,SRC_BUS_GITHUB
SVC0042,7,Malibagh Moor,malibagh,PLC0212,Malibagh,SRC_BUS_GITHUB
SVC0042,8,Mouchak,mouchak,PLC0265,Mouchak (Flyover),SRC_BUS_GITHUB
SVC0042,9,Malibagh Railgate,malibagh railgate,,,SRC_BUS_GITHUB
SVC0042,10,Hazipara,hazipara,PLC0179,Kazipara,SRC_BUS_GITHUB
SVC0042,11,Rampura Bazar,rampura bazar,,,SRC_BUS_GITHUB
SVC0042,12,Rampura Bridge,rampura bridge,PLC0314,Rampura Bridge,SRC_BUS_GITHUB
SVC0042,13,Merul,merul,,,SRC_BUS_GITHUB
SVC0042,14,Badda,badda,PLC0023,Badda,SRC_BUS_GITHUB
SVC0042,15,Shahjadpur,shahjadpur,,,SRC_BUS_GITHUB
SVC0042,16,Bashtola,bashtola,,,SRC_BUS_GITHUB
SVC0042,17,Notun Bazar,notun bazar,PLC0284,Notun Bazar,SRC_BUS_GITHUB
SVC0042,18,Nadda,nadda,,,SRC_BUS_GITHUB
SVC0042,19,Bashundhara,bashundhara,PLC0045,Bashundhara,SRC_BUS_GITHUB
SVC0042,20,Jamuna Future Park,jamuna future park,PLC0139,Jamuna Future Park,SRC_BUS_GITHUB
SVC0042,21,Kuril Bishwa Road,kuril bishwa road,PLC0203,Kuril Bishwa Road,SRC_BUS_GITHUB
SVC0042,22,Khilkhet,khilkhet,PLC0193,Khilkhet,SRC_BUS_GITHUB
SVC0042,23,Airport,airport,PLC0005,Airport,SRC_BUS_GITHUB
SVC0042,24,Jashimuddin (Uttara),jashimuddin,PLC0142,Jasimuddin,SRC_BUS_GITHUB
SVC0042,25,Rajlakshmi,rajlakshmi,,,SRC_BUS_GITHUB
SVC0042,26,Azampur,azampur,PLC0017,Azampur,SRC_BUS_GITHUB
SVC0042,27,House Building,house building,PLC0135,House Building,SRC_BUS_GITHUB
SVC0042,28,Abdullahpur,abdullahpur,PLC0002,Abdullahpur (Jail),SRC_BUS_GITHUB
SVC0043,1,Mohammadpur,mohammadpur,PLC0256,Mohammadpur (Japan Garden City),SRC_BUS_GITHUB
SVC0043,2,Shankar,shankar,PLC0333,Shankar,SRC_BUS_GITHUB
SVC0043,3,Star Kabab,star kabab,,,SRC_BUS_GITHUB
SVC0043,4,Dhanmondi 15,dhanmondi 15,PLC0092,Dhanmondi-15,SRC_BUS_GITHUB
SVC0043,5,Jigatola,jigatola,PLC0144,Jigatola,SRC_BUS_GITHUB
SVC0043,6,City College,city college,PLC0077,City College,SRC_BUS_GITHUB
SVC0043,7,Science Lab,science lab,PLC0329,Science Lab,SRC_BUS_GITHUB
SVC0043,8,Bata Signal,bata signal,,,SRC_BUS_GITHUB
SVC0043,9,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0043,10,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0043,11,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0043,12,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0043,13,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0043,14,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0043,15,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0043,16,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0044,1,Gabtoli,gabtoli,PLC0114,Gabtoli,SRC_BUS_GITHUB
SVC0044,2,Mirpur 1,mirpur 1,PLC0239,Mirpur-1,SRC_BUS_GITHUB
SVC0044,3,Sony Cinema Hall,sony cinema hall,PLC0352,Soni Cinema Hall,SRC_BUS_GITHUB
SVC0044,4,Mirpur 2,mirpur 2,PLC0245,Mirpur-2,SRC_BUS_GITHUB
SVC0044,5,Mirpur 10,mirpur 10,PLC0240,Mirpur-10,SRC_BUS_GITHUB
SVC0044,6,Mirpur 11,mirpur 11,PLC0241,Mirpur-11,SRC_BUS_GITHUB
SVC0044,7,Purobi,purobi,PLC0302,Purbi,SRC_BUS_GITHUB
SVC0044,8,Kalshi,kalshi,PLC0161,Kalshi Morh,SRC_BUS_GITHUB
SVC0044,9,ECB Square,ecb square,,,SRC_BUS_GITHUB
SVC0044,10,MES,mes,,,SRC_BUS_GITHUB
SVC0044,11,Shewra,shewra,,,SRC_BUS_GITHUB
SVC0044,12,Kuril Bishwa Road,kuril bishwa road,PLC0203,Kuril Bishwa Road,SRC_BUS_GITHUB
SVC0044,13,Khilkhet,khilkhet,PLC0193,Khilkhet,SRC_BUS_GITHUB
SVC0044,14,Airport,airport,PLC0005,Airport,SRC_BUS_GITHUB
SVC0044,15,Jashimuddin (Uttara),jashimuddin,PLC0142,Jasimuddin,SRC_BUS_GITHUB
SVC0044,16,Rajlakshmi,rajlakshmi,,,SRC_BUS_GITHUB
SVC0044,17,Azampur,azampur,PLC0017,Azampur,SRC_BUS_GITHUB
SVC0044,18,House Building,house building,PLC0135,House Building,SRC_BUS_GITHUB
SVC0044,19,Abdullahpur,abdullahpur,PLC0002,Abdullahpur (Jail),SRC_BUS_GITHUB
SVC0044,20,Tongi,tongi,PLC0368,Tongi (Bastuhara),SRC_BUS_GITHUB
SVC0044,21,Mill Gate,mill gate,,,SRC_BUS_GITHUB
SVC0044,22,Board Bazar,board bazar,PLC0061,Board Bazar,SRC_BUS_GITHUB
SVC0044,23,Gazipur Bypass,gazipur bypass,,,SRC_BUS_GITHUB
SVC0044,24,Gazipur Chourasta,gazipur chourasta,,,SRC_BUS_GITHUB
SVC0045,1,Balughat,balughat,PLC0031,Balughat,SRC_BUS_GITHUB
SVC0045,2,Cantonment,cantonment,,,SRC_BUS_GITHUB
SVC0045,3,Bijoy Sarani,bijoy sarani,PLC0057,Bijay Smarani,SRC_BUS_GITHUB
SVC0045,4,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0045,5,Bangla Motor,bangla motor,PLC0037,Bangla Motor,SRC_BUS_GITHUB
SVC0045,6,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0045,7,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0045,8,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0045,9,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0046,1,Mirpur 14,mirpur 14,PLC0244,Mirpur-14,SRC_BUS_GITHUB
SVC0046,2,Mirpur 10,mirpur 10,PLC0240,Mirpur-10,SRC_BUS_GITHUB
SVC0046,3,Mirpur 2,mirpur 2,PLC0245,Mirpur-2,SRC_BUS_GITHUB
SVC0046,4,Sony Cinema Hall,sony cinema hall,PLC0352,Soni Cinema Hall,SRC_BUS_GITHUB
SVC0046,5,Mirpur 1,mirpur 1,PLC0239,Mirpur-1,SRC_BUS_GITHUB
SVC0046,6,Ansar Camp,ansar camp,PLC0008,Ansar Camp,SRC_BUS_GITHUB
SVC0046,7,Technical,technical,PLC0362,Technical,SRC_BUS_GITHUB
SVC0046,8,Gabtoli,gabtoli,PLC0114,Gabtoli,SRC_BUS_GITHUB
SVC0046,9,Amin Bazar,amin bazar,PLC0006,Amin Bazar,SRC_BUS_GITHUB
SVC0046,10,Hemayetpur,hemayetpur,PLC0132,Hemayetpur,SRC_BUS_GITHUB
SVC0046,11,Savar,savar,PLC0326,Savar,SRC_BUS_GITHUB
SVC0047,1,Mirpur 14,mirpur 14,PLC0244,Mirpur-14,SRC_BUS_GITHUB
SVC0047,2,Kachukhet,kachukhet,PLC0194,Kochukhet,SRC_BUS_GITHUB
SVC0047,3,Sainik Club,sainik club,PLC0324,Sainik Club,SRC_BUS_GITHUB
SVC0047,4,Kakali,kakali,,,SRC_BUS_GITHUB
SVC0047,5,Banani,banani,PLC0032,Banani,SRC_BUS_GITHUB
SVC0047,6,Mohakhali,mohakhali,PLC0250,Mohakhali,SRC_BUS_GITHUB
SVC0048,1,Vashantek,vashantek,,,SRC_BUS_GITHUB
SVC0048,2,Mirpur 14,mirpur 14,PLC0244,Mirpur-14,SRC_BUS_GITHUB
SVC0048,3,Mirpur 10,mirpur 10,PLC0240,Mirpur-10,SRC_BUS_GITHUB
SVC0048,4,Mirpur 2,mirpur 2,PLC0245,Mirpur-2,SRC_BUS_GITHUB
SVC0048,5,Sony Cenema Hall,sony cinema hall,PLC0352,Soni Cinema Hall,SRC_BUS_GITHUB
SVC0048,6,Mirpur 1,mirpur 1,PLC0239,Mirpur-1,SRC_BUS_GITHUB
SVC0048,7,Ansar Camp,ansar camp,PLC0008,Ansar Camp,SRC_BUS_GITHUB
SVC0048,8,Technical,technical,PLC0362,Technical,SRC_BUS_GITHUB
SVC0048,9,Gabtoli,gabtoli,PLC0114,Gabtoli,SRC_BUS_GITHUB
SVC0049,1,Chittagong Road,chittagong road,,,SRC_BUS_GITHUB
SVC0049,2,Sign Board,sign board,PLC0348,Signboard,SRC_BUS_GITHUB
SVC0049,3,Matuail,matuail,,,SRC_BUS_GITHUB
SVC0049,4,Rayerbag,rayerbag,PLC0316,Rayerbag,SRC_BUS_GITHUB
SVC0049,5,Shonir Akhra,shonir akhra,PLC0332,Shanir Akhra,SRC_BUS_GITHUB
SVC0049,6,Jatrabari,jatrabari,PLC0143,Jatrabari,SRC_BUS_GITHUB
SVC0049,7,Sayedabad,sayedabad,PLC0327,Sayedabad,SRC_BUS_GITHUB
SVC0049,8,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0049,9,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0049,10,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0049,11,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0049,12,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0049,13,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0049,14,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0049,15,Bata Signal,bata signal,,,SRC_BUS_GITHUB
SVC0049,16,Science Lab,science lab,PLC0329,Science Lab,SRC_BUS_GITHUB
SVC0049,17,City College,city college,PLC0077,City College,SRC_BUS_GITHUB
SVC0049,18,Jigatola,jigatola,PLC0144,Jigatola,SRC_BUS_GITHUB
SVC0049,19,Dhanmondi 15,dhanmondi 15,PLC0092,Dhanmondi-15,SRC_BUS_GITHUB
SVC0049,20,Star Kabab,star kabab,,,SRC_BUS_GITHUB
SVC0049,21,Shankar,shankar,PLC0333,Shankar,SRC_BUS_GITHUB
SVC0049,22,Mohammadpur,mohammadpur,PLC0256,Mohammadpur (Japan Garden City),SRC_BUS_GITHUB
SVC0049,23,Bosila,basila,PLC0046,Basila,SRC_BUS_GITHUB
SVC0049,24,Ghatar Char,ghatar char,PLC0119,Ghatarchar,SRC_BUS_GITHUB
SVC0050,1,Fulbaria,fulbaria,PLC0113,Fulbaria,SRC_BUS_GITHUB
SVC0050,2,Chankhar Pul,chankhar pul,PLC0071,Chankharpul,SRC_BUS_GITHUB
SVC0050,3,Bakshi Bazar,bakshi bazar,PLC0030,Bakshibazar,SRC_BUS_GITHUB
SVC0050,4,Azimpur,azimpur,PLC0019,Azimpur (Dhakeswari),SRC_BUS_GITHUB
SVC0050,5,Nilkhet,nilkhet,PLC0280,Nilkhet,SRC_BUS_GITHUB
SVC0050,6,New Market,new market,PLC0279,New Market,SRC_BUS_GITHUB
SVC0050,7,City College,city college,PLC0077,City College,SRC_BUS_GITHUB
SVC0050,8,Kalabagan,kalabagan,PLC0156,Kalabagan,SRC_BUS_GITHUB
SVC0050,9,Dhanmondi 32,dhanmondi 32,,,SRC_BUS_GITHUB
SVC0050,10,Dhanmondi 27,dhanmondi 27,,,SRC_BUS_GITHUB
SVC0050,11,Asad Gate,asad gate,PLC0012,Asad Gate,SRC_BUS_GITHUB
SVC0050,12,College Gate,college gate,PLC0078,College Gate,SRC_BUS_GITHUB
SVC0050,13,Shishu Mela,shishu mela,PLC0343,Shishumela,SRC_BUS_GITHUB
SVC0050,14,Shyamoli,shyamoli,PLC0346,Shyamoli,SRC_BUS_GITHUB
SVC0050,15,Kallyanpur,kalyanpur,PLC0163,Kalyanpur,SRC_BUS_GITHUB
SVC0050,16,Darussalam,darussalam,PLC0080,Darussalam,SRC_BUS_GITHUB
SVC0050,17,Technical,technical,PLC0362,Technical,SRC_BUS_GITHUB
SVC0050,18,Gabtoli,gabtoli,PLC0114,Gabtoli,SRC_BUS_GITHUB
SVC0050,19,Amin Bazar,amin bazar,PLC0006,Amin Bazar,SRC_BUS_GITHUB
SVC0050,20,Hemayetpur,hemayetpur,PLC0132,Hemayetpur,SRC_BUS_GITHUB
SVC0050,21,Savar,savar,PLC0326,Savar,SRC_BUS_GITHUB
